bucket_lower,bucket_upper,bucket_center,cell_count
-68.5,-67.5,-68.0,1640
-67.5,-66.5,-67.0,2062
-66.5,-65.5,-66.0,2042
-65.5,-64.5,-65.0,2127
-64.5,-63.5,-64.0,2039
-63.5,-62.5,-63.0,2088
-62.5,-61.5,-62.0,2645
-61.5,-60.5,-61.0,3262
-60.5,-59.5,-60.0,2880
-59.5,-58.5,-59.0,2865
-58.5,-57.5,-58.0,3174
-57.5,-56.5,-57.0,3415
-56.5,-55.5,-56.0,3675
-55.5,-54.5,-55.0,3591
-54.5,-53.5,-54.0,3508
-53.5,-52.5,-53.0,3546
-52.5,-51.5,-52.0,4185
-51.5,-50.5,-51.0,4141
-50.5,-49.5,-50.0,4030
-49.5,-48.5,-49.0,4016
-48.5,-47.5,-48.0,3874
-47.5,-46.5,-47.0,3790
-46.5,-45.5,-46.0,3760
-45.5,-44.5,-45.0,4113
-44.5,-43.5,-44.0,5060
-43.5,-42.5,-43.0,4725
-42.5,-41.5,-42.0,4577
-41.5,-40.5,-41.0,4586
-40.5,-39.5,-40.0,4786
-39.5,-38.5,-39.0,5375
-38.5,-37.5,-38.0,5710
-37.5,-36.5,-37.0,5476
-36.5,-35.5,-36.0,5530
-35.5,-34.5,-35.0,5429
-34.5,-33.5,-34.0,5410
-33.5,-32.5,-33.0,6200
-32.5,-31.5,-32.0,6384
-31.5,-30.5,-31.0,7270
-30.5,-29.5,-30.0,6495
-29.5,-28.5,-29.0,6125
-28.5,-27.5,-28.0,5960
-27.5,-26.5,-27.0,5901
-26.5,-25.5,-26.0,6233
-25.5,-24.5,-25.0,6721
-24.5,-23.5,-24.0,6873
-23.5,-22.5,-23.0,7070
-22.5,-21.5,-22.0,6995
-21.5,-20.5,-21.0,7182
-20.5,-19.5,-20.0,7641
-19.5,-18.5,-19.0,8476
-18.5,-17.5,-18.0,9376
-17.5,-16.5,-17.0,10839
-16.5,-15.5,-16.0,11417
-15.5,-14.5,-15.0,10448
-14.5,-13.5,-14.0,10355
-13.5,-12.5,-13.0,8166
-12.5,-11.5,-12.0,7845
-11.5,-10.5,-11.0,7878
-10.5,-9.5,-10.0,7570
-9.5,-8.5,-9.0,7342
-8.5,-7.5,-8.0,6898
-7.5,-6.5,-7.0,6689
-6.5,-5.5,-6.0,6767
-5.5,-4.5,-5.0,6769
-4.5,-3.5,-4.0,6859
-3.5,-2.5,-3.0,7307
-2.5,-1.5,-2.0,8582
-1.5,-0.5,-1.0,9955
-0.5,0.5,0.0,13559
0.5,1.5,1.0,14401
1.5,2.5,2.0,14211
2.5,3.5,3.0,14413
3.5,4.5,4.0,14611
4.5,5.5,5.0,14797
5.5,6.5,6.0,14576
6.5,7.5,7.0,15540
7.5,8.5,8.0,15986
8.5,9.5,9.0,17744
9.5,10.5,10.0,17102
10.5,11.5,11.0,14932
11.5,12.5,12.0,13667
12.5,13.5,13.0,14208
13.5,14.5,14.0,13777
14.5,15.5,15.0,10533
15.5,16.5,16.0,8821
16.5,17.5,17.0,7725
17.5,18.5,18.0,6202
18.5,19.5,19.0,5169
19.5,20.5,20.0,5024
20.5,21.5,21.0,5275
21.5,22.5,22.0,5355
22.5,23.5,23.0,5446
23.5,24.5,24.0,5437
24.5,25.5,25.0,6188
25.5,26.5,26.0,7237
26.5,27.5,27.0,6778
27.5,28.5,28.0,5945
28.5,29.5,29.0,5790
29.5,30.5,30.0,6319
30.5,31.5,31.0,5515
31.5,32.5,32.0,5590
32.5,33.5,33.0,5486
33.5,34.5,34.0,5799
34.5,35.5,35.0,5420
35.5,36.5,36.0,5626
36.5,37.5,37.0,6023
37.5,38.5,38.0,5848
38.5,39.5,39.0,5784
39.5,40.5,40.0,6030
40.5,41.5,41.0,6088
41.5,42.5,42.0,5932
42.5,43.5,43.0,5269
43.5,44.5,44.0,5009
44.5,45.5,45.0,4899
45.5,46.5,46.0,4790
46.5,47.5,47.0,4552
47.5,48.5,48.0,4517
48.5,49.5,49.0,4431
49.5,50.5,50.0,3629
50.5,51.5,51.0,3738
51.5,52.5,52.0,4064
52.5,53.5,53.0,4135
53.5,54.5,54.0,4223
54.5,55.5,55.0,4181
55.5,56.5,56.0,4189
56.5,57.5,57.0,4348
57.5,58.5,58.0,4562
58.5,59.5,59.0,4425
59.5,60.5,60.0,3915
60.5,61.5,61.0,3923
61.5,62.5,62.0,4396
62.5,63.5,63.0,4516
63.5,64.5,64.0,4127
64.5,65.5,65.0,3331
65.5,66.5,66.0,2991
66.5,67.5,67.0,2837
67.5,68.5,68.0,2601
68.5,69.5,69.0,2405
69.5,70.5,70.0,2361
70.5,71.5,71.0,2354
71.5,72.5,72.0,2411
72.5,73.5,73.0,2471
73.5,74.5,74.0,2668
74.5,75.5,75.0,2832
75.5,76.5,76.0,2619
76.5,77.5,77.0,2464
77.5,78.5,78.0,2232
78.5,79.5,79.0,1908
79.5,80.5,80.0,1576
80.5,81.5,81.0,1603
81.5,82.5,82.0,1588
82.5,83.5,83.0,1528
83.5,84.5,84.0,1639
84.5,85.5,85.0,1549
85.5,86.5,86.0,1824
86.5,87.5,87.0,2107
87.5,88.5,88.0,1910
88.5,89.5,89.0,1505
89.5,90.5,90.0,1520
90.5,91.5,91.0,1497
91.5,92.5,92.0,1525
92.5,93.5,93.0,1367
93.5,94.5,94.0,1479
94.5,95.5,95.0,1408
95.5,96.5,96.0,1493
96.5,97.5,97.0,1409
97.5,98.5,98.0,1315
98.5,99.5,99.0,1374
99.5,100.5,100.0,1292
100.5,101.5,101.0,1350
101.5,102.5,102.0,1314
102.5,103.5,103.0,1289
103.5,104.5,104.0,1318
104.5,105.5,105.0,1311
105.5,106.5,106.0,1352
106.5,107.5,107.0,1367
107.5,108.5,108.0,1468
108.5,109.5,109.0,1211
109.5,110.5,110.0,988
110.5,111.5,111.0,953
111.5,112.5,112.0,1014
112.5,113.5,113.0,1076
113.5,114.5,114.0,1109
114.5,115.5,115.0,1014
115.5,116.5,116.0,1074
116.5,117.5,117.0,1056
117.5,118.5,118.0,898
118.5,119.5,119.0,851
119.5,120.5,120.0,838
120.5,121.5,121.0,814
121.5,122.5,122.0,880
122.5,123.5,123.0,797
123.5,124.5,124.0,914
124.5,125.5,125.0,830
125.5,126.5,126.0,899
126.5,127.5,127.0,868
127.5,128.5,128.0,898
128.5,129.5,129.0,877
129.5,130.5,130.0,905
130.5,131.5,131.0,920
131.5,132.5,132.0,939
132.5,133.5,133.0,956
133.5,134.5,134.0,996
134.5,135.5,135.0,1028
135.5,136.5,136.0,1059
136.5,137.5,137.0,1043
137.5,138.5,138.0,984
138.5,139.5,139.0,946
139.5,140.5,140.0,932
140.5,141.5,141.0,956
141.5,142.5,142.0,993
142.5,143.5,143.0,1024
143.5,144.5,144.0,1079
144.5,145.5,145.0,1106
145.5,146.5,146.0,1168
146.5,147.5,147.0,1209
147.5,148.5,148.0,1275
148.5,149.5,149.0,1411
149.5,150.5,150.0,1096
150.5,151.5,151.0,1118
151.5,152.5,152.0,1184
152.5,153.5,153.0,1259
153.5,154.5,154.0,1311
154.5,155.5,155.0,1328
155.5,156.5,156.0,842
156.5,157.5,157.0,1065
157.5,158.5,158.0,1022
158.5,159.5,159.0,217
159.5,160.5,160.0,0
160.5,161.5,161.0,0
161.5,162.5,162.0,0
162.5,163.5,163.0,0
163.5,164.5,164.0,0
164.5,165.5,165.0,0
165.5,166.5,166.0,0
166.5,167.5,167.0,0
167.5,168.5,168.0,0
168.5,169.5,169.0,0
169.5,170.5,170.0,0
170.5,171.5,171.0,0
171.5,172.5,172.0,0
172.5,173.5,173.0,0
173.5,174.5,174.0,0
174.5,175.5,175.0,0
175.5,176.5,176.0,0
176.5,177.5,177.0,0
177.5,178.5,178.0,0
178.5,179.5,179.0,0
179.5,180.5,180.0,0
