bucket_lower,bucket_upper,bucket_center,cell_count
-69.5,-68.5,-69.0,2997
-68.5,-67.5,-68.0,2888
-67.5,-66.5,-67.0,2797
-66.5,-65.5,-66.0,2871
-65.5,-64.5,-65.0,2860
-64.5,-63.5,-64.0,2874
-63.5,-62.5,-63.0,2832
-62.5,-61.5,-62.0,3238
-61.5,-60.5,-61.0,3751
-60.5,-59.5,-60.0,3982
-59.5,-58.5,-59.0,3827
-58.5,-57.5,-58.0,3860
-57.5,-56.5,-57.0,3898
-56.5,-55.5,-56.0,4745
-55.5,-54.5,-55.0,4941
-54.5,-53.5,-54.0,4967
-53.5,-52.5,-53.0,5155
-52.5,-51.5,-52.0,4823
-51.5,-50.5,-51.0,5017
-50.5,-49.5,-50.0,5100
-49.5,-48.5,-49.0,4741
-48.5,-47.5,-48.0,4883
-47.5,-46.5,-47.0,5252
-46.5,-45.5,-46.0,4755
-45.5,-44.5,-45.0,5018
-44.5,-43.5,-44.0,4626
-43.5,-42.5,-43.0,4628
-42.5,-41.5,-42.0,4615
-41.5,-40.5,-41.0,4722
-40.5,-39.5,-40.0,4914
-39.5,-38.5,-39.0,5216
-38.5,-37.5,-38.0,6175
-37.5,-36.5,-37.0,7411
-36.5,-35.5,-36.0,7827
-35.5,-34.5,-35.0,8246
-34.5,-33.5,-34.0,8018
-33.5,-32.5,-33.0,8358
-32.5,-31.5,-32.0,8969
-31.5,-30.5,-31.0,8881
-30.5,-29.5,-30.0,9493
-29.5,-28.5,-29.0,9763
-28.5,-27.5,-28.0,9853
-27.5,-26.5,-27.0,9709
-26.5,-25.5,-26.0,11117
-25.5,-24.5,-25.0,12315
-24.5,-23.5,-24.0,13371
-23.5,-22.5,-23.0,11443
-22.5,-21.5,-22.0,8740
-21.5,-20.5,-21.0,8157
-20.5,-19.5,-20.0,7347
-19.5,-18.5,-19.0,7447
-18.5,-17.5,-18.0,7705
-17.5,-16.5,-17.0,8424
-16.5,-15.5,-16.0,9418
-15.5,-14.5,-15.0,7627
-14.5,-13.5,-14.0,7021
-13.5,-12.5,-13.0,6442
-12.5,-11.5,-12.0,6158
-11.5,-10.5,-11.0,6209
-10.5,-9.5,-10.0,6313
-9.5,-8.5,-9.0,6595
-8.5,-7.5,-8.0,6893
-7.5,-6.5,-7.0,7392
-6.5,-5.5,-6.0,7889
-5.5,-4.5,-5.0,8390
-4.5,-3.5,-4.0,8804
-3.5,-2.5,-3.0,9181
-2.5,-1.5,-2.0,9822
-1.5,-0.5,-1.0,11255
-0.5,0.5,0.0,10604
0.5,1.5,1.0,8237
1.5,2.5,2.0,7844
2.5,3.5,3.0,6926
3.5,4.5,4.0,6366
4.5,5.5,5.0,5529
5.5,6.5,6.0,5352
6.5,7.5,7.0,5397
7.5,8.5,8.0,5799
8.5,9.5,9.0,6595
9.5,10.5,10.0,7967
10.5,11.5,11.0,6898
11.5,12.5,12.0,5994
12.5,13.5,13.0,5744
13.5,14.5,14.0,5581
14.5,15.5,15.0,6078
15.5,16.5,16.0,6284
16.5,17.5,17.0,6558
17.5,18.5,18.0,6678
18.5,19.5,19.0,7505
19.5,20.5,20.0,7175
20.5,21.5,21.0,6621
21.5,22.5,22.0,6205
22.5,23.5,23.0,5334
23.5,24.5,24.0,5334
24.5,25.5,25.0,4427
25.5,26.5,26.0,5214
26.5,27.5,27.0,5113
27.5,28.5,28.0,5111
28.5,29.5,29.0,5136
29.5,30.5,30.0,5185
30.5,31.5,31.0,5927
31.5,32.5,32.0,5777
32.5,33.5,33.0,5619
33.5,34.5,34.0,5585
34.5,35.5,35.0,5832
35.5,36.5,36.0,5697
36.5,37.5,37.0,5881
37.5,38.5,38.0,6338
38.5,39.5,39.0,5515
39.5,40.5,40.0,5065
40.5,41.5,41.0,5319
41.5,42.5,42.0,5483
42.5,43.5,43.0,4766
43.5,44.5,44.0,4668
44.5,45.5,45.0,4858
45.5,46.5,46.0,4799
46.5,47.5,47.0,4948
47.5,48.5,48.0,5166
48.5,49.5,49.0,5740
49.5,50.5,50.0,5116
50.5,51.5,51.0,5025
51.5,52.5,52.0,4458
52.5,53.5,53.0,4333
53.5,54.5,54.0,4181
54.5,55.5,55.0,4214
55.5,56.5,56.0,4012
56.5,57.5,57.0,3830
57.5,58.5,58.0,3812
58.5,59.5,59.0,3712
59.5,60.5,60.0,3837
60.5,61.5,61.0,3777
61.5,62.5,62.0,3763
62.5,63.5,63.0,3694
63.5,64.5,64.0,3423
64.5,65.5,65.0,3342
65.5,66.5,66.0,3372
66.5,67.5,67.0,3506
67.5,68.5,68.0,3281
68.5,69.5,69.0,3412
69.5,70.5,70.0,3207
70.5,71.5,71.0,3249
71.5,72.5,72.0,3436
72.5,73.5,73.0,2354
73.5,74.5,74.0,1927
74.5,75.5,75.0,1949
75.5,76.5,76.0,2061
76.5,77.5,77.0,2122
77.5,78.5,78.0,2321
78.5,79.5,79.0,2508
79.5,80.5,80.0,2458
80.5,81.5,81.0,2544
81.5,82.5,82.0,2487
82.5,83.5,83.0,2537
83.5,84.5,84.0,2331
84.5,85.5,85.0,2326
85.5,86.5,86.0,2282
86.5,87.5,87.0,2203
87.5,88.5,88.0,2365
88.5,89.5,89.0,2205
89.5,90.5,90.0,2087
90.5,91.5,91.0,2163
91.5,92.5,92.0,2083
92.5,93.5,93.0,2068
93.5,94.5,94.0,2102
94.5,95.5,95.0,2249
95.5,96.5,96.0,2169
96.5,97.5,97.0,2113
97.5,98.5,98.0,1874
98.5,99.5,99.0,1896
99.5,100.5,100.0,1917
100.5,101.5,101.0,1938
101.5,102.5,102.0,2259
102.5,103.5,103.0,1931
103.5,104.5,104.0,1869
104.5,105.5,105.0,1593
105.5,106.5,106.0,1587
106.5,107.5,107.0,1554
107.5,108.5,108.0,1589
108.5,109.5,109.0,1603
109.5,110.5,110.0,1674
110.5,111.5,111.0,1723
111.5,112.5,112.0,1846
112.5,113.5,113.0,1878
113.5,114.5,114.0,1775
114.5,115.5,115.0,1734
115.5,116.5,116.0,1622
116.5,117.5,117.0,1510
117.5,118.5,118.0,1351
118.5,119.5,119.0,1356
119.5,120.5,120.0,1282
120.5,121.5,121.0,1244
121.5,122.5,122.0,1360
122.5,123.5,123.0,1338
123.5,124.5,124.0,1040
124.5,125.5,125.0,877
125.5,126.5,126.0,818
126.5,127.5,127.0,833
127.5,128.5,128.0,813
128.5,129.5,129.0,853
129.5,130.5,130.0,788
130.5,131.5,131.0,853
131.5,132.5,132.0,811
132.5,133.5,133.0,855
133.5,134.5,134.0,854
134.5,135.5,135.0,909
135.5,136.5,136.0,873
136.5,137.5,137.0,970
137.5,138.5,138.0,984
138.5,139.5,139.0,1082
139.5,140.5,140.0,1156
140.5,141.5,141.0,945
141.5,142.5,142.0,935
142.5,143.5,143.0,950
143.5,144.5,144.0,939
144.5,145.5,145.0,961
145.5,146.5,146.0,929
146.5,147.5,147.0,977
147.5,148.5,148.0,1152
148.5,149.5,149.0,843
149.5,150.5,150.0,618
150.5,151.5,151.0,595
151.5,152.5,152.0,645
152.5,153.5,153.0,669
153.5,154.5,154.0,739
154.5,155.5,155.0,806
155.5,156.5,156.0,1003
156.5,157.5,157.0,910
157.5,158.5,158.0,157
158.5,159.5,159.0,0
159.5,160.5,160.0,0
160.5,161.5,161.0,0
161.5,162.5,162.0,0
162.5,163.5,163.0,0
163.5,164.5,164.0,0
164.5,165.5,165.0,0
165.5,166.5,166.0,0
166.5,167.5,167.0,0
167.5,168.5,168.0,0
168.5,169.5,169.0,0
169.5,170.5,170.0,0
170.5,171.5,171.0,0
171.5,172.5,172.0,0
172.5,173.5,173.0,0
173.5,174.5,174.0,0
174.5,175.5,175.0,0
175.5,176.5,176.0,0
176.5,177.5,177.0,0
177.5,178.5,178.0,0
178.5,179.5,179.0,0
179.5,180.5,180.0,0
