pressure_level_hpa,agreement_cell_count,total_cell_count,agreement_fraction,latitude_difference_mean,latitude_difference_median,latitude_difference_abs_mean,latitude_difference_abs_median,latitude_difference_min,latitude_difference_max,score_min,score_max
1000.0,80299,1026720,0.07820924887018856,4.21999979019165,-1.623471975326538,42.15940856933594,32.81208801269531,-172.78656005859375,142.20187377929688,5.857795715332031,99.99996185302734
850.0,98332,1026720,0.09577294685990338,8.62862491607666,-0.8529379367828369,38.88267135620117,32.573116302490234,-104.23269653320312,176.61260986328125,1.0739505290985107,99.99995422363281
500.0,86163,1026720,0.08392064048620851,6.791958808898926,-0.3464001417160034,43.543853759765625,34.58612823486328,-169.72213745117188,157.75257873535156,0.7964253425598145,99.9999771118164
250.0,114814,1026720,0.1118260090384915,13.043416976928711,7.211880683898926,35.99324035644531,26.73691177368164,-92.57173919677734,158.9463348388672,0.0,100.0
