pressure_level_hpa,displacement_min,displacement_max,map_symmetric_color_extent,displacement_mean,displacement_median,displacement_abs_mean,displacement_abs_median
1000.0,-40.168540954589844,45.78651809692383,45.78651809692383,0.8918418884277344,0.561798095703125,5.749636173248291,3.9325828552246094
850.0,-37.92134475708008,43.53932571411133,43.53932571411133,0.3249317705631256,0.0,7.125495910644531,5.61798095703125
500.0,-46.91011428833008,35.39325714111328,46.91011428833008,-0.3364464342594147,0.0,6.971409320831299,5.617973327636719
250.0,-52.80898666381836,69.38201904296875,69.38201904296875,-0.38119739294052124,-1.6853904724121094,10.983246803283691,7.865167617797852
