bucket_lower,bucket_upper,bucket_center,cell_count
-73.5,-72.5,-73.0,1182
-72.5,-71.5,-72.0,1013
-71.5,-70.5,-71.0,1103
-70.5,-69.5,-70.0,1114
-69.5,-68.5,-69.0,1140
-68.5,-67.5,-68.0,1107
-67.5,-66.5,-67.0,1103
-66.5,-65.5,-66.0,1172
-65.5,-64.5,-65.0,1092
-64.5,-63.5,-64.0,1023
-63.5,-62.5,-63.0,997
-62.5,-61.5,-62.0,1071
-61.5,-60.5,-61.0,1196
-60.5,-59.5,-60.0,1130
-59.5,-58.5,-59.0,1122
-58.5,-57.5,-58.0,1108
-57.5,-56.5,-57.0,1113
-56.5,-55.5,-56.0,1184
-55.5,-54.5,-55.0,1127
-54.5,-53.5,-54.0,1108
-53.5,-52.5,-53.0,1122
-52.5,-51.5,-52.0,1113
-51.5,-50.5,-51.0,1047
-50.5,-49.5,-50.0,1070
-49.5,-48.5,-49.0,1037
-48.5,-47.5,-48.0,999
-47.5,-46.5,-47.0,1063
-46.5,-45.5,-46.0,1053
-45.5,-44.5,-45.0,1112
-44.5,-43.5,-44.0,1212
-43.5,-42.5,-43.0,1105
-42.5,-41.5,-42.0,1116
-41.5,-40.5,-41.0,1049
-40.5,-39.5,-40.0,1017
-39.5,-38.5,-39.0,1026
-38.5,-37.5,-38.0,946
-37.5,-36.5,-37.0,1049
-36.5,-35.5,-36.0,1198
-35.5,-34.5,-35.0,1248
-34.5,-33.5,-34.0,1296
-33.5,-32.5,-33.0,1292
-32.5,-31.5,-32.0,1363
-31.5,-30.5,-31.0,1330
-30.5,-29.5,-30.0,1381
-29.5,-28.5,-29.0,1326
-28.5,-27.5,-28.0,1382
-27.5,-26.5,-27.0,1460
-26.5,-25.5,-26.0,1564
-25.5,-24.5,-25.0,1563
-24.5,-23.5,-24.0,1603
-23.5,-22.5,-23.0,1877
-22.5,-21.5,-22.0,2056
-21.5,-20.5,-21.0,2019
-20.5,-19.5,-20.0,2234
-19.5,-18.5,-19.0,2502
-18.5,-17.5,-18.0,2475
-17.5,-16.5,-17.0,2746
-16.5,-15.5,-16.0,3046
-15.5,-14.5,-15.0,3652
-14.5,-13.5,-14.0,3800
-13.5,-12.5,-13.0,3977
-12.5,-11.5,-12.0,4295
-11.5,-10.5,-11.0,4860
-10.5,-9.5,-10.0,5551
-9.5,-8.5,-9.0,6820
-8.5,-7.5,-8.0,8875
-7.5,-6.5,-7.0,12095
-6.5,-5.5,-6.0,15897
-5.5,-4.5,-5.0,20511
-4.5,-3.5,-4.0,28170
-3.5,-2.5,-3.0,35193
-2.5,-1.5,-2.0,41955
-1.5,-0.5,-1.0,45135
-0.5,0.5,0.0,49754
0.5,1.5,1.0,50313
1.5,2.5,2.0,41273
2.5,3.5,3.0,31431
3.5,4.5,4.0,25958
4.5,5.5,5.0,23799
5.5,6.5,6.0,20832
6.5,7.5,7.0,17871
7.5,8.5,8.0,14276
8.5,9.5,9.0,11734
9.5,10.5,10.0,9851
10.5,11.5,11.0,9191
11.5,12.5,12.0,8120
12.5,13.5,13.0,6517
13.5,14.5,14.0,5829
14.5,15.5,15.0,5328
15.5,16.5,16.0,4789
16.5,17.5,17.0,4180
17.5,18.5,18.0,3662
18.5,19.5,19.0,3492
19.5,20.5,20.0,3430
20.5,21.5,21.0,3355
21.5,22.5,22.0,2826
22.5,23.5,23.0,2641
23.5,24.5,24.0,2550
24.5,25.5,25.0,2375
25.5,26.5,26.0,1967
26.5,27.5,27.0,1872
27.5,28.5,28.0,1814
28.5,29.5,29.0,1653
29.5,30.5,30.0,1574
30.5,31.5,31.0,1625
31.5,32.5,32.0,1531
32.5,33.5,33.0,1466
33.5,34.5,34.0,1284
34.5,35.5,35.0,1306
35.5,36.5,36.0,1239
36.5,37.5,37.0,1244
37.5,38.5,38.0,1181
38.5,39.5,39.0,1080
39.5,40.5,40.0,1147
40.5,41.5,41.0,1095
41.5,42.5,42.0,1112
42.5,43.5,43.0,1256
43.5,44.5,44.0,1218
44.5,45.5,45.0,1212
45.5,46.5,46.0,1181
46.5,47.5,47.0,1054
47.5,48.5,48.0,1043
48.5,49.5,49.0,1060
49.5,50.5,50.0,950
50.5,51.5,51.0,915
51.5,52.5,52.0,939
52.5,53.5,53.0,994
53.5,54.5,54.0,1028
54.5,55.5,55.0,1107
55.5,56.5,56.0,1052
56.5,57.5,57.0,1125
57.5,58.5,58.0,1198
58.5,59.5,59.0,1190
59.5,60.5,60.0,1139
60.5,61.5,61.0,1108
61.5,62.5,62.0,1210
62.5,63.5,63.0,1331
63.5,64.5,64.0,1440
64.5,65.5,65.0,1374
65.5,66.5,66.0,1277
66.5,67.5,67.0,1270
67.5,68.5,68.0,1271
68.5,69.5,69.0,1332
69.5,70.5,70.0,1343
70.5,71.5,71.0,1365
71.5,72.5,72.0,1287
72.5,73.5,73.0,1183
73.5,74.5,74.0,1239
74.5,75.5,75.0,1293
75.5,76.5,76.0,1327
76.5,77.5,77.0,1438
77.5,78.5,78.0,1403
78.5,79.5,79.0,1509
79.5,80.5,80.0,1474
80.5,81.5,81.0,1379
81.5,82.5,82.0,1458
82.5,83.5,83.0,1577
83.5,84.5,84.0,1499
84.5,85.5,85.0,1465
85.5,86.5,86.0,1505
86.5,87.5,87.0,1520
87.5,88.5,88.0,1584
88.5,89.5,89.0,1588
89.5,90.5,90.0,1527
90.5,91.5,91.0,1561
91.5,92.5,92.0,1643
92.5,93.5,93.0,1891
93.5,94.5,94.0,1619
94.5,95.5,95.0,1719
95.5,96.5,96.0,1538
96.5,97.5,97.0,1640
97.5,98.5,98.0,1664
98.5,99.5,99.0,1683
99.5,100.5,100.0,1628
100.5,101.5,101.0,1742
101.5,102.5,102.0,1824
102.5,103.5,103.0,1944
103.5,104.5,104.0,1829
104.5,105.5,105.0,1783
105.5,106.5,106.0,1715
106.5,107.5,107.0,1738
107.5,108.5,108.0,1905
108.5,109.5,109.0,1956
109.5,110.5,110.0,1730
110.5,111.5,111.0,1749
111.5,112.5,112.0,1955
112.5,113.5,113.0,1751
113.5,114.5,114.0,1673
114.5,115.5,115.0,1621
115.5,116.5,116.0,1683
116.5,117.5,117.0,1703
117.5,118.5,118.0,1629
118.5,119.5,119.0,1678
119.5,120.5,120.0,1818
120.5,121.5,121.0,2075
121.5,122.5,122.0,1978
122.5,123.5,123.0,1736
123.5,124.5,124.0,1691
124.5,125.5,125.0,1608
125.5,126.5,126.0,1530
126.5,127.5,127.0,1690
127.5,128.5,128.0,1672
128.5,129.5,129.0,1477
129.5,130.5,130.0,1552
130.5,131.5,131.0,1269
131.5,132.5,132.0,1177
132.5,133.5,133.0,1289
133.5,134.5,134.0,1550
134.5,135.5,135.0,1655
135.5,136.5,136.0,1442
136.5,137.5,137.0,1283
137.5,138.5,138.0,1217
138.5,139.5,139.0,1099
139.5,140.5,140.0,1031
140.5,141.5,141.0,1192
141.5,142.5,142.0,1339
142.5,143.5,143.0,1240
143.5,144.5,144.0,1314
144.5,145.5,145.0,1409
145.5,146.5,146.0,1317
146.5,147.5,147.0,1635
147.5,148.5,148.0,1741
148.5,149.5,149.0,1749
149.5,150.5,150.0,1691
150.5,151.5,151.0,1636
151.5,152.5,152.0,1741
152.5,153.5,153.0,1545
153.5,154.5,154.0,1358
154.5,155.5,155.0,1298
155.5,156.5,156.0,1274
156.5,157.5,157.0,1118
157.5,158.5,158.0,1183
158.5,159.5,159.0,1406
159.5,160.5,160.0,1422
160.5,161.5,161.0,1577
161.5,162.5,162.0,1777
162.5,163.5,163.0,2077
163.5,164.5,164.0,1999
164.5,165.5,165.0,1588
165.5,166.5,166.0,1483
166.5,167.5,167.0,1654
167.5,168.5,168.0,1706
168.5,169.5,169.0,2061
169.5,170.5,170.0,1649
170.5,171.5,171.0,1210
171.5,172.5,172.0,1115
172.5,173.5,173.0,1153
173.5,174.5,174.0,1088
174.5,175.5,175.0,585
175.5,176.5,176.0,571
176.5,177.5,177.0,365
177.5,178.5,178.0,82
178.5,179.5,179.0,0
179.5,180.5,180.0,0
