bucket_lower,bucket_upper,bucket_center,cell_count
-73.5,-72.5,-73.0,1514
-72.5,-71.5,-72.0,1369
-71.5,-70.5,-71.0,1304
-70.5,-69.5,-70.0,1280
-69.5,-68.5,-69.0,1351
-68.5,-67.5,-68.0,1220
-67.5,-66.5,-67.0,1231
-66.5,-65.5,-66.0,1234
-65.5,-64.5,-65.0,1207
-64.5,-63.5,-64.0,1188
-63.5,-62.5,-63.0,1159
-62.5,-61.5,-62.0,1147
-61.5,-60.5,-61.0,1231
-60.5,-59.5,-60.0,1195
-59.5,-58.5,-59.0,1280
-58.5,-57.5,-58.0,1224
-57.5,-56.5,-57.0,1326
-56.5,-55.5,-56.0,1441
-55.5,-54.5,-55.0,1407
-54.5,-53.5,-54.0,1366
-53.5,-52.5,-53.0,1350
-52.5,-51.5,-52.0,1349
-51.5,-50.5,-51.0,1423
-50.5,-49.5,-50.0,1389
-49.5,-48.5,-49.0,1487
-48.5,-47.5,-48.0,1421
-47.5,-46.5,-47.0,1385
-46.5,-45.5,-46.0,1315
-45.5,-44.5,-45.0,1275
-44.5,-43.5,-44.0,1246
-43.5,-42.5,-43.0,1304
-42.5,-41.5,-42.0,1198
-41.5,-40.5,-41.0,1266
-40.5,-39.5,-40.0,1234
-39.5,-38.5,-39.0,1071
-38.5,-37.5,-38.0,1020
-37.5,-36.5,-37.0,1004
-36.5,-35.5,-36.0,1088
-35.5,-34.5,-35.0,1227
-34.5,-33.5,-34.0,1279
-33.5,-32.5,-33.0,1490
-32.5,-31.5,-32.0,1643
-31.5,-30.5,-31.0,1768
-30.5,-29.5,-30.0,1735
-29.5,-28.5,-29.0,1990
-28.5,-27.5,-28.0,2303
-27.5,-26.5,-27.0,2568
-26.5,-25.5,-26.0,2646
-25.5,-24.5,-25.0,2736
-24.5,-23.5,-24.0,2838
-23.5,-22.5,-23.0,3103
-22.5,-21.5,-22.0,3123
-21.5,-20.5,-21.0,3192
-20.5,-19.5,-20.0,2974
-19.5,-18.5,-19.0,3383
-18.5,-17.5,-18.0,3968
-17.5,-16.5,-17.0,4293
-16.5,-15.5,-16.0,4634
-15.5,-14.5,-15.0,4837
-14.5,-13.5,-14.0,5227
-13.5,-12.5,-13.0,5588
-12.5,-11.5,-12.0,6168
-11.5,-10.5,-11.0,7947
-10.5,-9.5,-10.0,10490
-9.5,-8.5,-9.0,14135
-8.5,-7.5,-8.0,16157
-7.5,-6.5,-7.0,17980
-6.5,-5.5,-6.0,19321
-5.5,-4.5,-5.0,21358
-4.5,-3.5,-4.0,23852
-3.5,-2.5,-3.0,27316
-2.5,-1.5,-2.0,29101
-1.5,-0.5,-1.0,28747
-0.5,0.5,0.0,29479
0.5,1.5,1.0,29460
1.5,2.5,2.0,27923
2.5,3.5,3.0,26955
3.5,4.5,4.0,26576
4.5,5.5,5.0,23742
5.5,6.5,6.0,20454
6.5,7.5,7.0,17499
7.5,8.5,8.0,15669
8.5,9.5,9.0,15347
9.5,10.5,10.0,14449
10.5,11.5,11.0,11715
11.5,12.5,12.0,9813
12.5,13.5,13.0,8593
13.5,14.5,14.0,7007
14.5,15.5,15.0,5928
15.5,16.5,16.0,4833
16.5,17.5,17.0,4766
17.5,18.5,18.0,4089
18.5,19.5,19.0,3629
19.5,20.5,20.0,3572
20.5,21.5,21.0,3291
21.5,22.5,22.0,2846
22.5,23.5,23.0,2938
23.5,24.5,24.0,2660
24.5,25.5,25.0,1846
25.5,26.5,26.0,1518
26.5,27.5,27.0,1403
27.5,28.5,28.0,1414
28.5,29.5,29.0,1507
29.5,30.5,30.0,1493
30.5,31.5,31.0,1372
31.5,32.5,32.0,1283
32.5,33.5,33.0,1369
33.5,34.5,34.0,1317
34.5,35.5,35.0,1359
35.5,36.5,36.0,1402
36.5,37.5,37.0,1317
37.5,38.5,38.0,1403
38.5,39.5,39.0,1340
39.5,40.5,40.0,1275
40.5,41.5,41.0,1274
41.5,42.5,42.0,1373
42.5,43.5,43.0,1482
43.5,44.5,44.0,1376
44.5,45.5,45.0,1433
45.5,46.5,46.0,1398
46.5,47.5,47.0,1412
47.5,48.5,48.0,1307
48.5,49.5,49.0,1311
49.5,50.5,50.0,1332
50.5,51.5,51.0,1448
51.5,52.5,52.0,1512
52.5,53.5,53.0,1470
53.5,54.5,54.0,1467
54.5,55.5,55.0,1383
55.5,56.5,56.0,1296
56.5,57.5,57.0,1373
57.5,58.5,58.0,1450
58.5,59.5,59.0,1399
59.5,60.5,60.0,1510
60.5,61.5,61.0,1462
61.5,62.5,62.0,1457
62.5,63.5,63.0,1373
63.5,64.5,64.0,1403
64.5,65.5,65.0,1422
65.5,66.5,66.0,1204
66.5,67.5,67.0,1243
67.5,68.5,68.0,1198
68.5,69.5,69.0,1351
69.5,70.5,70.0,1495
70.5,71.5,71.0,1505
71.5,72.5,72.0,1539
72.5,73.5,73.0,1449
73.5,74.5,74.0,1277
74.5,75.5,75.0,1266
75.5,76.5,76.0,1317
76.5,77.5,77.0,1249
77.5,78.5,78.0,1241
78.5,79.5,79.0,1322
79.5,80.5,80.0,1432
80.5,81.5,81.0,1595
81.5,82.5,82.0,1371
82.5,83.5,83.0,1302
83.5,84.5,84.0,1390
84.5,85.5,85.0,1468
85.5,86.5,86.0,1476
86.5,87.5,87.0,1450
87.5,88.5,88.0,1450
88.5,89.5,89.0,1398
89.5,90.5,90.0,1418
90.5,91.5,91.0,1308
91.5,92.5,92.0,1271
92.5,93.5,93.0,1319
93.5,94.5,94.0,1942
94.5,95.5,95.0,1676
95.5,96.5,96.0,1591
96.5,97.5,97.0,1587
97.5,98.5,98.0,1511
98.5,99.5,99.0,1452
99.5,100.5,100.0,1533
100.5,101.5,101.0,1241
101.5,102.5,102.0,1153
102.5,103.5,103.0,1201
103.5,104.5,104.0,1144
104.5,105.5,105.0,1053
105.5,106.5,106.0,1011
106.5,107.5,107.0,958
107.5,108.5,108.0,924
108.5,109.5,109.0,906
109.5,110.5,110.0,853
110.5,111.5,111.0,846
111.5,112.5,112.0,876
112.5,113.5,113.0,960
113.5,114.5,114.0,1112
114.5,115.5,115.0,1047
115.5,116.5,116.0,1060
116.5,117.5,117.0,1137
117.5,118.5,118.0,1095
118.5,119.5,119.0,986
119.5,120.5,120.0,867
120.5,121.5,121.0,897
121.5,122.5,122.0,958
122.5,123.5,123.0,1074
123.5,124.5,124.0,1281
124.5,125.5,125.0,1187
125.5,126.5,126.0,1282
126.5,127.5,127.0,1336
127.5,128.5,128.0,1718
128.5,129.5,129.0,2488
129.5,130.5,130.0,2330
130.5,131.5,131.0,2269
131.5,132.5,132.0,2365
132.5,133.5,133.0,2098
133.5,134.5,134.0,1765
134.5,135.5,135.0,1628
135.5,136.5,136.0,1475
136.5,137.5,137.0,1604
137.5,138.5,138.0,1793
138.5,139.5,139.0,2177
139.5,140.5,140.0,2185
140.5,141.5,141.0,2081
141.5,142.5,142.0,1970
142.5,143.5,143.0,1792
143.5,144.5,144.0,1641
144.5,145.5,145.0,1615
145.5,146.5,146.0,1568
146.5,147.5,147.0,1532
147.5,148.5,148.0,1785
148.5,149.5,149.0,1827
149.5,150.5,150.0,1477
150.5,151.5,151.0,1601
151.5,152.5,152.0,1528
152.5,153.5,153.0,1576
153.5,154.5,154.0,1880
154.5,155.5,155.0,2233
155.5,156.5,156.0,2803
156.5,157.5,157.0,4255
157.5,158.5,158.0,2937
158.5,159.5,159.0,3211
159.5,160.5,160.0,3799
160.5,161.5,161.0,3518
161.5,162.5,162.0,2781
162.5,163.5,163.0,2679
163.5,164.5,164.0,2620
164.5,165.5,165.0,2107
165.5,166.5,166.0,2060
166.5,167.5,167.0,2022
167.5,168.5,168.0,1965
168.5,169.5,169.0,2082
169.5,170.5,170.0,1945
170.5,171.5,171.0,1698
171.5,172.5,172.0,1397
172.5,173.5,173.0,1528
173.5,174.5,174.0,1434
174.5,175.5,175.0,1434
175.5,176.5,176.0,1421
176.5,177.5,177.0,899
177.5,178.5,178.0,75
178.5,179.5,179.0,0
179.5,180.5,180.0,0
