valid_time,pressure_level_hpa,score_threshold,cluster_center_low_score,cluster_center_high_score,minimum_cluster_fraction,frame_png,cluster_id,cluster_name,cell_count,cell_fraction,score_min,score_max,score_mean,score_median
2021-11-08T15:00:00,600.0,45.379557609558105,19.256162643432617,71.5029525756836,0.42099306529530933,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0600hpa.png,0,low_score_polar_like,432242,0.42099306529530933,0.0,45.379547119140625,19.256162643432617,19.38162612915039
2021-11-08T15:00:00,600.0,45.379557609558105,19.256162643432617,71.5029525756836,0.42099306529530933,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0600hpa.png,1,high_score_equator_like,594478,0.5790069347046907,45.37998580932617,100.0,71.5029525756836,71.45536804199219
2021-11-08T15:00:00,650.0,45.47734546661377,19.414094924926758,71.54059600830078,0.4208625525946704,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0650hpa.png,0,low_score_polar_like,432108,0.4208625525946704,0.0,45.4771728515625,19.414094924926758,19.650320053100586
2021-11-08T15:00:00,650.0,45.47734546661377,19.414094924926758,71.54059600830078,0.4208625525946704,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0650hpa.png,1,high_score_equator_like,594612,0.5791374474053296,45.4774169921875,100.0,71.54059600830078,71.6038818359375
2021-11-08T15:00:00,700.0,46.25657272338867,20.080902099609375,72.43224334716797,0.4297461820165186,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0700hpa.png,0,low_score_polar_like,441229,0.4297461820165186,0.0,46.25642776489258,20.080902099609375,20.3314208984375
2021-11-08T15:00:00,700.0,46.25657272338867,20.080902099609375,72.43224334716797,0.4297461820165186,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0700hpa.png,1,high_score_equator_like,585491,0.5702538179834814,46.2567024230957,100.0,72.4322509765625,72.38070678710938
2021-11-08T15:00:00,750.0,46.814772605895996,20.73347282409668,72.89607238769531,0.43923659809880006,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0750hpa.png,0,low_score_polar_like,450973,0.43923659809880006,0.0,46.8146858215332,20.733470916748047,20.80113983154297
2021-11-08T15:00:00,750.0,46.814772605895996,20.73347282409668,72.89607238769531,0.43923659809880006,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0750hpa.png,1,high_score_equator_like,575747,0.5607634019011999,46.81511688232422,100.0,72.89607238769531,73.5224838256836
2021-11-08T15:00:00,775.0,47.342440605163574,21.41981315612793,73.26506805419922,0.4481289932990494,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0775hpa.png,0,low_score_polar_like,460103,0.4481289932990494,0.0,47.34233474731445,21.41981315612793,21.488447189331055
2021-11-08T15:00:00,775.0,47.342440605163574,21.41981315612793,73.26506805419922,0.4481289932990494,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0775hpa.png,1,high_score_equator_like,566617,0.5518710067009506,47.34258270263672,100.0,73.26507568359375,74.31489562988281
